context_id,input_query,s3_path,environment_original,weather_condition_original,visibility_original,vehicle_type_original,vehicle_count_original,region_original,pavement_color_original,truck_count_original,truck_color_original,vehicle_color_original,image_angle_original,objects_of_interest_original,mask,s3_lora_uri,lora_trigger_word,split
aed9658f-1503-4709-8c1f-ac49256a2cf8,"A foggy rural highway in the southwest USA with hazy visibility and a high density of varied-colored sedans, one gray Ford F150 truck, and a motorcycle visible from street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/aed9658f-1503-4709-8c1f-ac49256a2cf8_flux_1789424588.png,rural highways,foggy,hazy,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
64e7fa2a-d4cf-4705-9b8b-78ecd91a97fd,"An overhead view of rural highways in the northeast USA with a foggy weather condition and hazy visibility, featuring a moderate number of vehicles including one red Ford F150 truck among those with varied colors, on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/64e7fa2a-d4cf-4705-9b8b-78ecd91a97fd_flux_1789425210.png,rural highways,foggy,hazy,trucks (Ford F150),moderate number of vehicles,northeast USA,gray,one truck (Ford F150),red,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b7a96ccd-4b0a-4cc2-b0da-84d4a6f9512a,"An overhead view of rural highways in the southwest USA with foggy weather and clear visibility, featuring a moderate number of buses in varied colors, one black Ford F150 truck, and a motorcycle as objects of interest, all set against a gray pavement backdrop.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b7a96ccd-4b0a-4cc2-b0da-84d4a6f9512a_flux_1789425824.png,rural highways,foggy,clear,buses,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),black,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
d89aea57-8330-4729-9d3f-157dc148db60,"A rainy scene on a rural highway in the northeast USA with active precipitation, featuring a moderate number of buses and one black Ford F150 truck at street level, the pavement is gray and vehicles have varied colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/d89aea57-8330-4729-9d3f-157dc148db60_flux_1789423605.png,rural highways,rainy,active precipitation,buses,moderate number of vehicles,northeast USA,gray,one truck (Ford F150),black,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
cf4c1c8d-61d7-4447-be14-3e19e6dd557b,"A snowy, hazy rural highway in the northeast USA with a street-level view showing gray pavement and very few varied-colored sedans; one white Ford F150 truck is present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/cf4c1c8d-61d7-4447-be14-3e19e6dd557b_flux_1789423353.png,rural highways,snowy,hazy,sedans,very few vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e3b4321c-5d1a-41f2-9943-8db408537362,"A sunny day with clear visibility on an urban highway in the southwest USA, featuring a high density of varied-colored sedans, one red Ford F150 truck, and a motorcycle visible at street level on gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e3b4321c-5d1a-41f2-9943-8db408537362_flux_1789423716.png,urban highways,sunny,clear,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
bce7d6b6-bece-40d9-b508-8630e5d4c455,"An overhead view of an urban highway in the southwest USA with a rainy weather condition and clear visibility. The pavement is gray and there are very few vehicles, mostly SUVs with varied colors. Notably, one white Ford F150 truck is present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/bce7d6b6-bece-40d9-b508-8630e5d4c455_flux_1789422900.png,urban highways,rainy,clear,SUVs,very few vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2a7b3f12-2961-41d1-8036-f71b229591ed,"An urban highway in the northeast USA with a snowy, clear weather condition; the street-level view shows very few varied-colored sedans and one black Ford F150 truck, on a red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2a7b3f12-2961-41d1-8036-f71b229591ed_flux_1789426602.png,urban highways,snowy,clear,sedans,very few vehicles,northeast USA,red-brown,one truck (Ford F150),black,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
dc5fb735-5245-4a13-b493-1a65e0a05ccc,"An urban highway in the northeast USA with a rainy weather condition and clear visibility, featuring a street-level view of moderate number of SUVs with varied colors, one blue Ford F150 truck, and red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/dc5fb735-5245-4a13-b493-1a65e0a05ccc_flux_1789424992.png,urban highways,rainy,clear,SUVs,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
bbbdcc8d-04df-4e95-a49f-03680e7a23fa,"A rural highway in the southwest USA with a high density of sedans, hazy visibility and rainy weather, features red-brown pavement; one blue Ford F150 truck stands out among the varied colored vehicles from street-level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/bbbdcc8d-04df-4e95-a49f-03680e7a23fa_flux_1789425436.png,rural highways,rainy,hazy,sedans,high density of vehicles,southwest USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2bd11c77-bbcb-4c5a-b4e6-23a5a318034c,An overhead view of an urban highway in the southwest USA during rainy weather with clear visibility and a moderate number of SUVs; one gray Ford F150 truck is present among the varied vehicle colors.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2bd11c77-bbcb-4c5a-b4e6-23a5a318034c_flux_1789425758.png,urban highways,rainy,clear,SUVs,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
95800642-ced0-422a-8f32-6a031607e3f7,"A rural highway in the southeast USA with snowy conditions and clear visibility features a high density of varied-colored SUVs from street level, including one gray Ford F150 truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/95800642-ced0-422a-8f32-6a031607e3f7_flux_1789423964.png,rural highways,snowy,clear,SUVs,high density of vehicles,southeast USA,gray,one truck (Ford F150),gray,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
ad462ff7-1aa7-423e-a0f0-6c85af5024c1,"An urban highway in the southwest USA with active snow precipitation, gray pavement, and moderate number of vehicles including a white Ford F150 truck; street-level view showing varied vehicle colors and a bus as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ad462ff7-1aa7-423e-a0f0-6c85af5024c1_flux_1789424984.png,urban highways,snowy,active precipitation,trucks (Ford F150),moderate number of vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
7272212f-88ba-4bac-99a1-55d83f6f1100,An overhead view of a foggy urban highway in the southeast USA with hazy visibility and high density of motorcycles; one black Ford F150 truck is also visible on the gray pavement.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/7272212f-88ba-4bac-99a1-55d83f6f1100_flux_1789422995.png,urban highways,foggy,hazy,motorcycles,high density of vehicles,southeast USA,gray,one truck (Ford F150),black,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
65734518-7dbb-425e-a01f-f39f951d1578,"An overhead view of rural highways in the northeast USA with a rainy, hazy environment; multiple SUVs and a gray Ford F150 truck are present, the pavement is red-brown, and various vehicle colors are visible including a bus.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/65734518-7dbb-425e-a01f-f39f951d1578_flux_1789425484.png,rural highways,rainy,hazy,SUVs,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3c9024de-2115-41e7-8eaf-2ea3ef8c6af5,"An overhead view of rural highways in the southeast USA with foggy weather and clear visibility, featuring a moderate number of motorcycles in varied colors and one black Ford F150 truck, where the primary focus is a bus present in the scene on a gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3c9024de-2115-41e7-8eaf-2ea3ef8c6af5_flux_1789424369.png,rural highways,foggy,clear,motorcycles,moderate number of vehicles,southeast USA,gray,one truck (Ford F150),black,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3db870bb-e73a-4e11-92ad-833d341dd917,A foggy rural highway in the southwest USA with red-brown pavement and very few varied-colored SUVs visible; a street-level view showing one blue Ford F150 truck as the primary object of interest.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3db870bb-e73a-4e11-92ad-833d341dd917_flux_1789425808.png,rural highways,foggy,clear,SUVs,very few vehicles,southwest USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
39c2a486-9d1f-4e43-a657-cdb48e331c50,"A rural highway in the northeast USA with active precipitation, gray pavement, and high density of buses; a red Ford F150 truck is present, and varied colored motorcycles can be seen on the street-level view.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/39c2a486-9d1f-4e43-a657-cdb48e331c50_flux_1789425553.png,rural highways,rainy,active precipitation,buses,high density of vehicles,northeast USA,gray,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
be29648f-7e65-4062-8ddc-2a94074e32eb,"An overhead view of a rainy rural highway in the southwest USA with a high density of SUVs and varied vehicle colors, clear visibility, one red Ford F150 truck, and a motorcycle present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/be29648f-7e65-4062-8ddc-2a94074e32eb_flux_1789423436.png,rural highways,rainy,clear,SUVs,high density of vehicles,southwest USA,gray,one truck (Ford F150),red,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
37ff55c9-9097-4910-b64e-2437b3cb7f5c,"An overhead view of a foggy urban highway in the northeast USA with hazy visibility and a moderate number of vehicles, including one red Ford F150 truck, on a red-brown pavement; other vehicles have varied colors and a bus is also present in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/37ff55c9-9097-4910-b64e-2437b3cb7f5c_flux_1789424805.png,urban highways,foggy,hazy,trucks (Ford F150),moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),red,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
baddad43-bd04-44be-8ac6-74c48c95aeae,"A sunny but hazy urban highway in the southeast USA with red-brown pavement and a moderate number of vehicles, including one white Ford F150 truck, viewed from street level; cars are the primary focus with varied colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/baddad43-bd04-44be-8ac6-74c48c95aeae_flux_1789426116.png,urban highways,sunny,hazy,trucks (Ford F150),moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
ecb02973-7a2c-4d87-9785-f073ed200c55,"A sunny but hazy urban highway in the northeast USA with a high density of vehicles, predominantly trucks including one blue Ford F150, and varied colored cars on gray pavement from street level, with a motorcycle also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ecb02973-7a2c-4d87-9785-f073ed200c55_flux_1789423270.png,urban highways,sunny,hazy,trucks (Ford F150),high density of vehicles,northeast USA,gray,one truck (Ford F150),blue,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
38510513-bc70-4ae8-86f8-c25503f299bd,"An overhead view of rural highways in the southwest USA with a sunny but hazy sky, featuring a moderate number of motorcycles in varied colors, one white Ford F150 truck, and red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/38510513-bc70-4ae8-86f8-c25503f299bd_flux_1789425386.png,rural highways,sunny,hazy,motorcycles,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
c6f7c020-bf30-4094-8bdc-6979f302014d,"An urban highway in the southwest USA with a sunny weather condition and active precipitation, featuring a street-level view of a moderate number of sedans in varied colors and one red Ford F150 truck, all moving under gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/c6f7c020-bf30-4094-8bdc-6979f302014d_flux_1789424854.png,urban highways,sunny,active precipitation,sedans,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),red,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
788e74ee-0452-42a9-955f-4d323b7f806a,"A rural highway in the northeast USA with sunny weather and active precipitation, featuring a high density of vehicles including varied colored cars and one white Ford F150 truck, viewed from street level, where a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/788e74ee-0452-42a9-955f-4d323b7f806a_flux_1789425472.png,rural highways,sunny,active precipitation,trucks (Ford F150),high density of vehicles,northeast USA,gray,one truck (Ford F150),white,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
62bbd99c-1650-472c-a47e-bce132749d7f,An overhead view of rural highways in the southeast USA with active snowy weather and moderate number of buses; one blue Ford F150 truck is also visible on the red-brown pavement.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/62bbd99c-1650-472c-a47e-bce132749d7f_flux_1789425845.png,rural highways,snowy,active precipitation,buses,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
61f7e011-219a-4cbf-89f6-66be925c7781,"An urban highway in the northeast USA with foggy weather and active precipitation, featuring a street-level view of moderate number of vehicles including varied colored cars and one white Ford F150 truck, set against a red-brown pavement, with a motorcycle as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/61f7e011-219a-4cbf-89f6-66be925c7781_flux_1789425287.png,urban highways,foggy,active precipitation,trucks (Ford F150),moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
